zona,campania,clase,lon,lat,fila,col,bloque,set
rio-cuarto,2024-25,1,-64.304777,-33.29107,3667,3110,1800015,entrenamiento
rio-cuarto,2024-25,1,-63.890025,-33.448186,4250,4649,2100023,entrenamiento
rio-cuarto,2024-25,1,-65.115686,-33.300233,3701,101,1800000,entrenamiento
rio-cuarto,2024-25,1,-64.077323,-33.329339,3809,3954,1900019,entrenamiento
rio-cuarto,2024-25,1,-65.136976,-33.302389,3709,22,1800000,entrenamiento
rio-cuarto,2024-25,1,-64.495579,-32.649673,1287,2402,600012,entrenamiento
rio-cuarto,2024-25,1,-64.034743,-33.049064,2769,4112,1300020,entrenamiento
rio-cuarto,2024-25,1,-64.781513,-33.593713,4790,1341,2300006,entrenamiento
rio-cuarto,2024-25,1,-64.078132,-33.127757,3061,3951,1500019,entrenamiento
rio-cuarto,2024-25,1,-64.213957,-33.261426,3557,3447,1700017,entrenamiento
rio-cuarto,2024-25,1,-64.331187,-32.803016,1856,3012,900015,entrenamiento
rio-cuarto,2024-25,1,-64.047948,-32.517351,796,4063,300020,entrenamiento
rio-cuarto,2024-25,1,-64.973932,-33.249568,3513,627,1700003,entrenamiento
rio-cuarto,2024-25,1,-64.403142,-34.014933,6353,2745,3100013,entrenamiento
rio-cuarto,2024-25,1,-65.112452,-33.198364,3323,113,1600000,entrenamiento
rio-cuarto,2024-25,1,-64.412305,-33.363564,3936,2711,1900013,entrenamiento
rio-cuarto,2024-25,1,-64.59098,-33.93112,6042,2048,3000010,entrenamiento
rio-cuarto,2024-25,1,-64.218269,-34.126504,6767,3431,3300017,entrenamiento
rio-cuarto,2024-25,1,-64.357598,-33.722531,5268,2914,2600014,entrenamiento
rio-cuarto,2024-25,1,-64.306124,-32.774988,1752,3105,800015,entrenamiento
rio-cuarto,2024-25,1,-64.308819,-34.113568,6719,3095,3300015,entrenamiento
rio-cuarto,2024-25,1,-64.054416,-32.647248,1278,4039,600020,entrenamiento
rio-cuarto,2024-25,1,-64.458389,-34.044577,6463,2540,3200012,entrenamiento
rio-cuarto,2024-25,1,-64.131492,-32.440276,510,3753,200018,entrenamiento
rio-cuarto,2024-25,1,-64.002943,-33.312899,3748,4230,1800021,entrenamiento
rio-cuarto,2024-25,1,-64.326336,-33.315864,3759,3030,1800015,entrenamiento
rio-cuarto,2024-25,1,-64.20183,-33.298077,3693,3492,1800017,entrenamiento
rio-cuarto,2024-25,1,-64.626014,-33.853775,5755,1918,2800009,entrenamiento
rio-cuarto,2024-25,1,-64.712792,-33.635754,4946,1596,2400007,entrenamiento
rio-cuarto,2024-25,1,-64.27648,-33.32341,3787,3215,1800016,entrenamiento
rio-cuarto,2024-25,1,-64.320407,-32.718933,1544,3052,700015,entrenamiento
rio-cuarto,2024-25,1,-64.246027,-33.946481,6099,3328,3000016,entrenamiento
rio-cuarto,2024-25,1,-64.742166,-33.194861,3310,1487,1600007,entrenamiento
rio-cuarto,2024-25,1,-64.075437,-32.580144,1029,3961,500019,entrenamiento
rio-cuarto,2024-25,1,-64.45758,-33.46732,4321,2543,2100012,entrenamiento
rio-cuarto,2024-25,1,-64.02558,-32.668268,1356,4146,600020,entrenamiento
rio-cuarto,2024-25,1,-64.062771,-33.346856,3874,4008,1900020,entrenamiento
rio-cuarto,2024-25,1,-64.115861,-33.157132,3170,3811,1500019,entrenamiento
rio-cuarto,2024-25,1,-64.161406,-32.454559,563,3642,200018,entrenamiento
rio-cuarto,2024-25,1,-64.643801,-33.454654,4274,1852,2100009,entrenamiento
rio-cuarto,2024-25,1,-64.099422,-33.3447,3866,3872,1900019,entrenamiento
rio-cuarto,2024-25,1,-64.319329,-33.710673,5224,3056,2600015,entrenamiento
rio-cuarto,2024-25,1,-64.549478,-33.769962,5444,2202,2700011,entrenamiento
rio-cuarto,2024-25,1,-64.459467,-32.88602,2164,2536,1000012,entrenamiento
rio-cuarto,2024-25,1,-64.086756,-33.677256,5100,3919,2500019,entrenamiento
rio-cuarto,2024-25,1,-64.163831,-34.164233,6907,3633,3400018,entrenamiento
rio-cuarto,2024-25,1,-64.616582,-33.657313,5026,1953,2500009,entrenamiento
rio-cuarto,2024-25,1,-64.791753,-33.587245,4766,1303,2300006,entrenamiento
rio-cuarto,2024-25,1,-64.35625,-34.152375,6863,2919,3400014,entrenamiento
rio-cuarto,2024-25,1,-64.117747,-33.603145,4825,3804,2400019,entrenamiento
rio-cuarto,2024-25,1,-64.283756,-33.508552,4474,3188,2200015,entrenamiento
rio-cuarto,2024-25,1,-64.162214,-34.157765,6883,3639,3400018,entrenamiento
rio-cuarto,2024-25,1,-64.116131,-33.894199,5905,3810,2900019,entrenamiento
rio-cuarto,2024-25,1,-64.027197,-32.807597,1873,4140,900020,entrenamiento
rio-cuarto,2024-25,1,-64.613079,-33.138267,3100,1966,1500009,entrenamiento
rio-cuarto,2024-25,1,-64.16464,-33.449803,4256,3630,2100018,entrenamiento
rio-cuarto,2024-25,1,-64.055494,-32.493366,707,4035,300020,entrenamiento
rio-cuarto,2024-25,1,-64.415808,-33.380543,3999,2698,1900013,entrenamiento
rio-cuarto,2024-25,1,-64.711444,-34.051315,6488,1601,3200008,entrenamiento
rio-cuarto,2024-25,1,-64.358945,-34.142404,6826,2909,3400014,entrenamiento
rio-cuarto,2024-25,1,-63.996475,-33.054185,2788,4254,1300021,entrenamiento
rio-cuarto,2024-25,1,-64.987407,-34.009812,6334,577,3100002,entrenamiento
rio-cuarto,2024-25,1,-64.216113,-32.716238,1534,3439,700017,entrenamiento
rio-cuarto,2024-25,1,-65.097091,-33.527417,4544,170,2200000,entrenamiento
rio-cuarto,2024-25,1,-63.91374,-33.408839,4104,4561,2000022,entrenamiento
rio-cuarto,2024-25,1,-64.360293,-34.138361,6811,2904,3400014,entrenamiento
rio-cuarto,2024-25,1,-64.927848,-33.492922,4416,798,2200003,entrenamiento
rio-cuarto,2024-25,1,-64.019651,-32.428688,467,4168,200020,entrenamiento
rio-cuarto,2024-25,1,-64.113436,-33.581047,4743,3820,2300019,entrenamiento
rio-cuarto,2024-25,1,-64.327684,-33.058227,2803,3025,1400015,entrenamiento
rio-cuarto,2024-25,1,-64.757258,-32.995435,2570,1431,1200007,entrenamiento
rio-cuarto,2024-25,1,-64.402873,-33.225314,3423,2746,1700013,entrenamiento
rio-cuarto,2024-25,1,-64.225815,-34.049698,6482,3403,3200017,entrenamiento
rio-cuarto,2024-25,1,-64.468899,-34.106291,6692,2501,3300012,entrenamiento
rio-cuarto,2024-25,1,-64.438985,-33.239597,3476,2612,1700013,entrenamiento
rio-cuarto,2024-25,1,-64.333882,-32.616795,1165,3002,500015,entrenamiento
rio-cuarto,2024-25,1,-64.64973,-33.996338,6284,1830,3100009,entrenamiento
rio-cuarto,2024-25,1,-64.168412,-33.490766,4408,3616,2200018,entrenamiento
rio-cuarto,2024-25,1,-64.645148,-34.012238,6343,1847,3100009,entrenamiento
rio-cuarto,2024-25,1,-65.07607,-33.806344,5579,248,2700001,entrenamiento
rio-cuarto,2024-25,1,-64.07355,-33.575387,4722,3968,2300019,entrenamiento
rio-cuarto,2024-25,1,-64.500699,-32.692523,1446,2383,700011,entrenamiento
rio-cuarto,2024-25,1,-64.071664,-33.265738,3573,3975,1700019,entrenamiento
rio-cuarto,2024-25,1,-64.277827,-32.864191,2083,3210,1000016,entrenamiento
rio-cuarto,2024-25,1,-64.324989,-32.748847,1655,3035,800015,entrenamiento
rio-cuarto,2024-25,1,-64.458389,-33.938127,6068,2540,3000012,entrenamiento
rio-cuarto,2024-25,1,-64.16437,-33.574309,4718,3631,2300018,entrenamiento
rio-cuarto,2024-25,1,-64.706863,-32.907849,2245,1618,1100008,entrenamiento
rio-cuarto,2024-25,1,-64.015609,-32.792775,1818,4183,900020,entrenamiento
rio-cuarto,2024-25,1,-64.093493,-32.516004,791,3894,300019,entrenamiento
rio-cuarto,2024-25,1,-64.074089,-33.447377,4247,3966,2100019,entrenamiento
rio-cuarto,2024-25,1,-64.388859,-34.052393,6492,2798,3200013,entrenamiento
rio-cuarto,2024-25,1,-64.938628,-33.503971,4457,758,2200003,entrenamiento
rio-cuarto,2024-25,1,-64.928657,-34.034336,6425,795,3200003,entrenamiento
rio-cuarto,2024-25,1,-64.452729,-34.129199,6777,2561,3300012,entrenamiento
rio-cuarto,2024-25,1,-64.545974,-33.806883,5581,2215,2700011,entrenamiento
rio-cuarto,2024-25,1,-64.683417,-33.80338,5568,1705,2700008,entrenamiento
rio-cuarto,2024-25,1,-64.300195,-33.568111,4695,3127,2300015,entrenamiento
rio-cuarto,2024-25,1,-64.70309,-33.757835,5399,1632,2600008,entrenamiento
rio-cuarto,2024-25,1,-64.090259,-33.518793,4512,3906,2200019,entrenamiento
rio-cuarto,2024-25,1,-64.650269,-32.841014,1997,1828,900009,entrenamiento
rio-cuarto,2024-25,1,-64.7454,-32.808406,1876,1475,900007,entrenamiento
rio-cuarto,2024-25,1,-64.265431,-32.810023,1882,3256,900016,entrenamiento
rio-cuarto,2024-25,1,-64.075167,-33.002442,2596,3962,1200019,entrenamiento
rio-cuarto,2024-25,1,-64.613887,-32.708154,1504,1963,700009,entrenamiento
rio-cuarto,2024-25,1,-64.545166,-32.818916,1915,2218,900011,entrenamiento
rio-cuarto,2024-25,1,-64.463779,-33.435789,4204,2520,2100012,entrenamiento
rio-cuarto,2024-25,1,-64.794448,-33.911447,5969,1293,2900006,entrenamiento
rio-cuarto,2024-25,1,-64.522798,-34.075839,6579,2301,3200011,entrenamiento
rio-cuarto,2024-25,1,-64.486147,-33.15821,3174,2437,1500012,entrenamiento
rio-cuarto,2024-25,1,-64.049835,-32.568286,985,4056,400020,entrenamiento
rio-cuarto,2024-25,1,-64.143888,-33.157132,3170,3707,1500018,entrenamiento
rio-cuarto,2024-25,1,-63.955242,-33.261695,3558,4407,1700022,entrenamiento
rio-cuarto,2024-25,1,-64.186469,-32.499834,731,3549,300017,entrenamiento
rio-cuarto,2024-25,1,-64.413383,-34.053471,6496,2707,3200013,entrenamiento
rio-cuarto,2024-25,1,-64.576427,-34.043499,6459,2102,3200010,entrenamiento
rio-cuarto,2024-25,1,-65.029448,-33.97909,6220,421,3100002,entrenamiento
rio-cuarto,2024-25,1,-64.477523,-34.066137,6543,2469,3200012,entrenamiento
rio-cuarto,2024-25,1,-64.762918,-33.876143,5838,1410,2900007,entrenamiento
rio-cuarto,2024-25,1,-64.37215,-33.636562,4949,2860,2400014,entrenamiento
rio-cuarto,2024-25,1,-64.709019,-33.635484,4945,1610,2400008,entrenamiento
rio-cuarto,2024-25,1,-64.373498,-32.809753,1881,2855,900014,entrenamiento
rio-cuarto,2024-25,1,-64.257346,-33.291879,3670,3286,1800016,entrenamiento
rio-cuarto,2024-25,1,-64.578314,-33.291609,3669,2095,1800010,entrenamiento
rio-cuarto,2024-25,1,-64.204255,-32.708962,1507,3483,700017,entrenamiento
rio-cuarto,2024-25,1,-64.931082,-33.639257,4959,786,2400003,entrenamiento
rio-cuarto,2024-25,1,-64.645418,-32.786576,1795,1846,800009,entrenamiento
rio-cuarto,2024-25,1,-64.026658,-33.416116,4131,4142,2000020,entrenamiento
rio-cuarto,2024-25,1,-64.085139,-33.656775,5024,3925,2500019,entrenamiento
rio-cuarto,2024-25,1,-64.396405,-34.197381,7030,2770,3500013,entrenamiento
rio-cuarto,2024-25,1,-64.320138,-34.131624,6786,3053,3300015,entrenamiento
rio-cuarto,2024-25,1,-64.06304,-33.422045,4153,4007,2000020,entrenamiento
rio-cuarto,2024-25,1,-64.024233,-33.08356,2897,4151,1400020,entrenamiento
rio-cuarto,2024-25,1,-64.083791,-32.669346,1360,3930,600019,entrenamiento
rio-cuarto,2024-25,1,-64.723571,-33.479447,4366,1556,2100007,entrenamiento
rio-cuarto,2024-25,1,-64.371072,-33.739779,5332,2864,2600014,entrenamiento
rio-cuarto,2024-25,1,-64.176228,-33.386202,4020,3587,2000017,entrenamiento
rio-cuarto,2024-25,1,-64.578583,-32.686863,1425,2094,700010,entrenamiento
rio-cuarto,2024-25,1,-64.337925,-34.152106,6862,2987,3400014,entrenamiento
rio-cuarto,2024-25,1,-64.552442,-33.653271,5011,2191,2500010,entrenamiento
rio-cuarto,2024-25,1,-64.597987,-34.09632,6655,2022,3300010,entrenamiento
rio-cuarto,2024-25,1,-64.076784,-33.827365,5657,3956,2800019,entrenamiento
rio-cuarto,2024-25,1,-64.937281,-34.030563,6411,763,3200003,entrenamiento
rio-cuarto,2024-25,1,-64.103464,-33.661086,5040,3857,2500019,entrenamiento
rio-cuarto,2024-25,1,-64.77774,-33.309126,3734,1355,1800006,entrenamiento
rio-cuarto,2024-25,1,-64.579392,-33.521219,4521,2091,2200010,entrenamiento
rio-cuarto,2024-25,1,-64.429822,-33.895008,5908,2646,2900013,entrenamiento
rio-cuarto,2024-25,1,-64.61766,-33.647342,4989,1949,2400009,entrenamiento
rio-cuarto,2024-25,1,-64.588824,-33.930851,6041,2056,3000010,entrenamiento
rio-cuarto,2024-25,1,-64.205872,-32.869042,2101,3477,1000017,entrenamiento
rio-cuarto,2024-25,1,-64.560258,-32.639432,1249,2162,600010,entrenamiento
rio-cuarto,2024-25,1,-64.412575,-32.56586,976,2710,400013,entrenamiento
rio-cuarto,2024-25,1,-64.084061,-32.334634,118,3929,19,entrenamiento
rio-cuarto,2024-25,1,-64.678296,-33.526878,4542,1724,2200008,entrenamiento
rio-cuarto,2024-25,1,-64.375654,-33.422853,4156,2847,2000014,entrenamiento
rio-cuarto,2024-25,1,-64.08972,-33.744091,5348,3908,2600019,entrenamiento
rio-cuarto,2024-25,1,-64.903324,-34.013585,6348,889,3100004,entrenamiento
rio-cuarto,2024-25,1,-64.300465,-34.147794,6846,3126,3400015,entrenamiento
rio-cuarto,2024-25,1,-65.03861,-33.468937,4327,387,2100001,entrenamiento
rio-cuarto,2024-25,1,-64.093223,-32.822958,1930,3895,900019,entrenamiento
rio-cuarto,2024-25,1,-64.668864,-34.053471,6496,1759,3200008,entrenamiento
rio-cuarto,2024-25,1,-64.213149,-33.638179,4955,3450,2400017,entrenamiento
rio-cuarto,2024-25,1,-63.989468,-32.74184,1629,4280,800021,entrenamiento
rio-cuarto,2024-25,1,-64.147661,-32.557776,946,3693,400018,entrenamiento
rio-cuarto,2024-25,1,-64.731117,-33.092183,2929,1528,1400007,entrenamiento
rio-cuarto,2024-25,1,-64.090259,-33.716872,5247,3906,2600019,entrenamiento
rio-cuarto,2024-25,1,-64.207489,-33.895816,5911,3471,2900017,entrenamiento
rio-cuarto,2024-25,1,-64.744322,-33.198903,3325,1479,1600007,entrenamiento
rio-cuarto,2024-25,1,-64.733273,-33.183542,3268,1520,1600007,entrenamiento
rio-cuarto,2024-25,1,-64.629518,-33.59506,4795,1905,2300009,entrenamiento
rio-cuarto,2024-25,1,-65.011931,-33.865633,5799,486,2800002,entrenamiento
rio-cuarto,2024-25,1,-64.955337,-33.540083,4591,696,2200003,entrenamiento
rio-cuarto,2024-25,1,-64.431978,-32.506033,754,2638,300013,entrenamiento
rio-cuarto,2024-25,1,-64.305855,-32.860149,2068,3106,1000015,entrenamiento
rio-cuarto,2024-25,1,-64.403951,-32.420872,438,2742,200013,entrenamiento
rio-cuarto,2024-25,1,-64.444644,-33.83006,5667,2591,2800012,entrenamiento
rio-cuarto,2024-25,1,-64.492075,-34.042421,6455,2415,3200012,entrenamiento
rio-cuarto,2024-25,1,-64.761031,-33.917645,5992,1417,2900007,entrenamiento
rio-cuarto,2024-25,1,-64.52172,-32.604129,1118,2305,500011,entrenamiento
rio-cuarto,2024-25,1,-64.586938,-34.052393,6492,2063,3200010,entrenamiento
rio-cuarto,2024-25,1,-64.62305,-33.462199,4302,1929,2100009,entrenamiento
rio-cuarto,2024-25,1,-64.995222,-33.466781,4319,548,2100002,entrenamiento
rio-cuarto,2024-25,1,-64.046331,-33.788018,5511,4069,2700020,entrenamiento
rio-cuarto,2024-25,1,-64.61227,-32.710849,1514,1969,700009,entrenamiento
rio-cuarto,2024-25,1,-64.009411,-32.7475,1650,4206,800021,entrenamiento
rio-cuarto,2024-25,1,-65.134012,-33.203754,3343,33,1600000,entrenamiento
rio-cuarto,2024-25,1,-64.344931,-33.820627,5632,2961,2800014,entrenamiento
rio-cuarto,2024-25,1,-64.044714,-32.802477,1854,4075,900020,entrenamiento
rio-cuarto,2024-25,1,-64.579931,-33.692078,5155,2089,2500010,entrenamiento
rio-cuarto,2024-25,1,-64.063579,-32.947195,2391,4005,1100020,entrenamiento
rio-cuarto,2024-25,1,-64.111819,-33.077092,2873,3826,1400019,entrenamiento
rio-cuarto,2024-25,1,-64.54813,-32.838858,1989,2207,900011,entrenamiento
rio-cuarto,2024-25,1,-63.943654,-33.525261,4536,4450,2200022,entrenamiento
rio-cuarto,2024-25,1,-64.638681,-33.450881,4260,1871,2100009,entrenamiento
rio-cuarto,2024-25,1,-64.058728,-32.532443,852,4023,400020,entrenamiento
rio-cuarto,2024-25,1,-64.583973,-33.185967,3277,2074,1600010,entrenamiento
rio-cuarto,2024-25,1,-64.485877,-34.06964,6556,2438,3200012,entrenamiento
rio-cuarto,2024-25,1,-64.083522,-33.903093,5938,3931,2900019,entrenamiento
rio-cuarto,2024-25,1,-64.911679,-33.563529,4678,858,2300004,entrenamiento
rio-cuarto,2024-25,1,-64.590441,-33.193513,3305,2050,1600010,entrenamiento
rio-cuarto,2024-25,1,-64.069777,-32.793314,1820,3982,900019,entrenamiento
rio-cuarto,2024-25,1,-64.066544,-33.366529,3947,3994,1900019,entrenamiento
rio-cuarto,2024-25,1,-65.104906,-33.923035,6012,141,3000000,entrenamiento
rio-cuarto,2024-25,1,-64.362718,-34.191991,7010,2895,3500014,entrenamiento
rio-cuarto,2024-25,1,-64.631135,-33.235824,3462,1899,1700009,entrenamiento
rio-cuarto,2024-25,1,-64.794718,-33.002711,2597,1292,1200006,entrenamiento
rio-cuarto,2024-25,1,-64.413114,-32.492288,703,2708,300013,entrenamiento
rio-cuarto,2024-25,1,-64.033935,-33.334189,3827,4115,1900020,entrenamiento
rio-cuarto,2024-25,1,-64.405298,-34.051584,6489,2737,3200013,entrenamiento
rio-cuarto,2024-25,1,-64.858588,-33.145813,3128,1055,1500005,entrenamiento
rio-cuarto,2024-25,1,-64.925153,-33.402102,4079,808,2000004,entrenamiento
rio-cuarto,2024-25,1,-64.732195,-33.134763,3087,1524,1500007,entrenamiento
rio-cuarto,2024-25,1,-64.022077,-33.397251,4061,4159,2000020,entrenamiento
rio-cuarto,2024-25,1,-64.496118,-32.669077,1359,2400,600012,entrenamiento
rio-cuarto,2024-25,1,-64.019651,-33.390244,4035,4168,2000020,entrenamiento
rio-cuarto,2024-25,1,-64.186738,-33.390514,4036,3548,2000017,entrenamiento
rio-cuarto,2024-25,1,-63.896762,-33.246873,3503,4624,1700023,entrenamiento
rio-cuarto,2024-25,1,-64.178384,-33.454115,4272,3579,2100017,entrenamiento
rio-cuarto,2024-25,1,-64.204255,-33.002981,2598,3483,1200017,entrenamiento
rio-cuarto,2024-25,1,-64.951833,-33.246873,3503,709,1700003,entrenamiento
rio-cuarto,2024-25,1,-64.018573,-32.467764,612,4172,300020,entrenamiento
rio-cuarto,2024-25,1,-64.270551,-32.439737,508,3237,200016,entrenamiento
rio-cuarto,2024-25,1,-64.414192,-33.145004,3125,2704,1500013,entrenamiento
rio-cuarto,2024-25,1,-64.174611,-32.647787,1280,3593,600017,entrenamiento
rio-cuarto,2024-25,1,-64.495848,-33.164947,3199,2401,1500012,entrenamiento
rio-cuarto,2024-25,1,-64.054416,-32.534599,860,4039,400020,entrenamiento
rio-cuarto,2024-25,1,-64.265969,-32.894374,2195,3254,1000016,entrenamiento
rio-cuarto,2024-25,1,-64.625475,-33.571884,4709,1920,2300009,entrenamiento
rio-cuarto,2024-25,1,-64.165718,-33.070893,2850,3626,1400018,entrenamiento
rio-cuarto,2024-25,1,-64.103734,-32.800321,1846,3856,900019,entrenamiento
rio-cuarto,2024-25,1,-64.506089,-33.27544,3609,2363,1800011,entrenamiento
rio-cuarto,2024-25,1,-64.320946,-32.786846,1796,3050,800015,entrenamiento
rio-cuarto,2024-25,1,-64.090529,-33.753523,5383,3905,2600019,entrenamiento
rio-cuarto,2024-25,1,-65.096821,-33.916298,5987,171,2900000,entrenamiento
rio-cuarto,2024-25,1,-64.080557,-32.778761,1766,3942,800019,entrenamiento
rio-cuarto,2024-25,1,-64.469977,-32.667729,1354,2497,600012,entrenamiento
rio-cuarto,2024-25,1,-64.467012,-33.199712,3328,2508,1600012,entrenamiento
rio-cuarto,2024-25,1,-64.184852,-33.540353,4592,3555,2200017,entrenamiento
rio-cuarto,2024-25,1,-64.488842,-33.95753,6140,2427,3000012,entrenamiento
rio-cuarto,2024-25,1,-64.162214,-32.386108,309,3639,100018,entrenamiento
rio-cuarto,2024-25,1,-63.953895,-33.364642,3940,4412,1900022,entrenamiento
rio-cuarto,2024-25,1,-64.049026,-33.802032,5563,4059,2700020,entrenamiento
rio-cuarto,2024-25,1,-63.964944,-32.452673,556,4371,200021,entrenamiento
rio-cuarto,2024-25,1,-64.115861,-33.454654,4274,3811,2100019,entrenamiento
rio-cuarto,2024-25,1,-64.141463,-32.549152,914,3716,400018,entrenamiento
rio-cuarto,2024-25,1,-64.403412,-33.222888,3414,2744,1700013,entrenamiento
rio-cuarto,2024-25,1,-64.391823,-32.852603,2040,2787,1000013,entrenamiento
rio-cuarto,2024-25,1,-64.483452,-33.261426,3557,2447,1700012,entrenamiento
rio-cuarto,2024-25,1,-64.109393,-32.639702,1250,3835,600019,entrenamiento
rio-cuarto,2024-25,1,-64.197248,-32.488785,690,3509,300017,entrenamiento
rio-cuarto,2024-25,1,-64.188894,-32.731869,1592,3540,700017,entrenamiento
rio-cuarto,2024-25,1,-64.560797,-33.529843,4553,2160,2200010,entrenamiento
rio-cuarto,2024-25,1,-64.981208,-33.540622,4593,600,2200003,entrenamiento
rio-cuarto,2024-25,1,-64.077323,-33.892582,5899,3954,2900019,entrenamiento
rio-cuarto,2024-25,1,-64.057381,-33.256845,3540,4028,1700020,entrenamiento
rio-cuarto,2024-25,1,-64.47348,-33.338501,3843,2484,1900012,entrenamiento
rio-cuarto,2024-25,1,-63.986234,-33.210491,3368,4292,1600021,entrenamiento
rio-cuarto,2024-25,1,-64.509054,-33.321523,3780,2352,1800011,entrenamiento
rio-cuarto,2024-25,1,-64.050643,-33.592365,4785,4053,2300020,entrenamiento
rio-cuarto,2024-25,1,-65.100055,-33.748403,5364,159,2600000,entrenamiento
rio-cuarto,2024-25,1,-64.371611,-34.14995,6854,2862,3400014,entrenamiento
rio-cuarto,2024-25,1,-64.931352,-33.115629,3016,785,1500003,entrenamiento
rio-cuarto,2024-25,1,-64.545705,-33.668363,5067,2216,2500011,entrenamiento
rio-cuarto,2024-25,1,-64.246296,-33.66971,5072,3327,2500016,entrenamiento
rio-cuarto,2024-25,1,-64.582087,-33.341735,3855,2081,1900010,entrenamiento
rio-cuarto,2024-25,1,-64.434673,-33.872101,5823,2628,2900013,entrenamiento
rio-cuarto,2024-25,1,-64.464318,-32.514656,786,2518,300012,entrenamiento
rio-cuarto,2024-25,1,-64.733273,-33.486993,4394,1520,2100007,entrenamiento
rio-cuarto,2024-25,1,-65.021632,-33.983132,6235,450,3100002,entrenamiento
rio-cuarto,2024-25,1,-64.151973,-32.330592,103,3677,18,entrenamiento
rio-cuarto,2024-25,1,-64.519564,-32.627036,1203,2313,600011,entrenamiento
rio-cuarto,2024-25,1,-63.974915,-33.50963,4478,4334,2200021,entrenamiento
rio-cuarto,2024-25,1,-64.556215,-33.674022,5088,2177,2500010,entrenamiento
rio-cuarto,2024-25,1,-64.872871,-33.202407,3338,1002,1600005,validacion_mnc
rio-cuarto,2024-25,1,-64.285912,-33.005945,2609,3180,1300015,validacion_mnc
rio-cuarto,2024-25,1,-64.299926,-34.042152,6454,3128,3200015,validacion_mnc
rio-cuarto,2024-25,1,-64.461353,-33.431477,4188,2529,2000012,validacion_mnc
rio-cuarto,2024-25,1,-64.422546,-34.173126,6940,2673,3400013,validacion_mnc
rio-cuarto,2024-25,1,-64.509593,-33.218846,3399,2350,1600011,validacion_mnc
rio-cuarto,2024-25,1,-64.03097,-32.338138,131,4126,20,validacion_mnc
rio-cuarto,2024-25,1,-64.293458,-33.186506,3279,3152,1600015,validacion_mnc
rio-cuarto,2024-25,1,-64.224467,-32.407937,390,3408,100017,validacion_mnc
rio-cuarto,2024-25,1,-64.042019,-32.370477,251,4085,100020,validacion_mnc
rio-cuarto,2024-25,1,-64.458389,-32.625688,1198,2540,500012,validacion_mnc
rio-cuarto,2024-25,1,-64.445183,-32.759358,1694,2589,800012,validacion_mnc
rio-cuarto,2024-25,1,-64.427666,-32.763939,1711,2654,800013,validacion_mnc
rio-cuarto,2024-25,1,-64.406376,-34.134858,6798,2733,3300013,validacion_mnc
rio-cuarto,2024-25,1,-64.282678,-33.437945,4212,3192,2100015,validacion_mnc
rio-cuarto,2024-25,1,-64.516869,-32.954472,2418,2323,1200011,validacion_mnc
rio-cuarto,2024-25,1,-64.047679,-33.706631,5209,4064,2600020,validacion_mnc
rio-cuarto,2024-25,1,-64.469707,-32.725671,1569,2498,700012,validacion_mnc
rio-cuarto,2024-25,1,-64.327145,-33.330686,3814,3027,1900015,validacion_mnc
rio-cuarto,2024-25,1,-64.346548,-32.697643,1465,2955,700014,validacion_mnc
rio-cuarto,2024-25,1,-64.904672,-33.733041,5307,884,2600004,validacion_mnc
rio-cuarto,2024-25,1,-64.1482,-32.575293,1011,3691,500018,validacion_mnc
rio-cuarto,2024-25,1,-64.708749,-33.944595,6092,1611,3000008,validacion_mnc
rio-cuarto,2024-25,1,-64.270281,-34.0912,6636,3238,3300016,validacion_mnc
rio-cuarto,2024-25,1,-64.92138,-33.462469,4303,822,2100004,validacion_mnc
rio-cuarto,2024-25,1,-64.474019,-33.601528,4819,2482,2400012,validacion_mnc
rio-cuarto,2024-25,1,-64.455424,-33.428513,4177,2551,2000012,validacion_mnc
rio-cuarto,2024-25,1,-64.834064,-33.29134,3668,1146,1800005,validacion_mnc
rio-cuarto,2024-25,1,-64.514444,-33.575657,4723,2332,2300011,validacion_mnc
rio-cuarto,2024-25,1,-64.456772,-33.381621,4003,2546,2000012,validacion_mnc
rio-cuarto,2024-25,1,-64.161406,-33.054724,2790,3642,1300018,validacion_mnc
rio-cuarto,2024-25,1,-64.848886,-33.324488,3791,1091,1800005,validacion_mnc
rio-cuarto,2024-25,1,-64.705785,-33.130182,3070,1622,1500008,validacion_mnc
rio-cuarto,2024-25,1,-64.510401,-33.185159,3274,2347,1600011,validacion_mnc
rio-cuarto,2024-25,1,-64.150356,-32.822419,1928,3683,900018,validacion_mnc
rio-cuarto,2024-25,1,-64.62305,-33.426896,4171,1929,2000009,validacion_mnc
rio-cuarto,2024-25,1,-64.295075,-33.403989,4086,3146,2000015,validacion_mnc
rio-cuarto,2024-25,1,-64.620085,-32.908658,2248,1940,1100009,validacion_mnc
rio-cuarto,2024-25,1,-64.217999,-33.111856,3002,3432,1500017,validacion_mnc
rio-cuarto,2024-25,1,-64.684764,-33.565685,4686,1700,2300008,validacion_mnc
rio-cuarto,2024-25,1,-64.517138,-33.219924,3403,2322,1700011,validacion_mnc
rio-cuarto,2024-25,1,-64.136882,-32.628114,1207,3733,600018,validacion_mnc
rio-cuarto,2024-25,1,-64.787442,-33.178422,3249,1319,1600006,validacion_mnc
rio-cuarto,2024-25,1,-64.61227,-33.800415,5557,1969,2700009,validacion_mnc
rio-cuarto,2024-25,1,-64.626823,-34.09093,6635,1915,3300009,validacion_mnc
rio-cuarto,2024-25,1,-64.42578,-34.13917,6814,2661,3400013,validacion_mnc
