zona,campania,clase,lon,lat,fila,col,bloque,set
pergamino,2024-25,0,-60.73047,-33.640335,372,788,100003,validacion_mnc
pergamino,2024-25,0,-60.64504,-33.626052,319,1105,100005,validacion_mnc
pergamino,2024-25,0,-60.670912,-34.072066,1974,1009,900005,validacion_mnc
pergamino,2024-25,0,-60.747718,-33.789905,927,724,400003,validacion_mnc
pergamino,2024-25,0,-60.743675,-33.654888,426,739,200003,validacion_mnc
pergamino,2024-25,0,-60.458281,-33.641683,377,1798,100008,validacion_mnc
pergamino,2024-25,0,-60.462592,-33.787479,918,1782,400008,validacion_mnc
pergamino,2024-25,0,-60.615126,-33.649229,405,1216,200006,validacion_mnc
pergamino,2024-25,0,-60.539398,-33.769962,853,1497,400007,validacion_mnc
pergamino,2024-25,0,-60.37339,-34.020323,1782,2113,800010,validacion_mnc
pergamino,2024-25,0,-60.680075,-34.030294,1819,975,900004,validacion_mnc
pergamino,2024-25,0,-60.644232,-33.624166,312,1108,100005,validacion_mnc
pergamino,2024-25,0,-60.738824,-33.710943,634,757,300003,validacion_mnc
pergamino,2024-25,0,-60.588716,-33.844612,1130,1314,500006,validacion_mnc
pergamino,2024-25,0,-60.761731,-33.624435,313,672,100003,validacion_mnc
pergamino,2024-25,0,-60.649352,-33.632251,342,1089,100005,validacion_mnc
pergamino,2024-25,0,-60.572816,-33.860243,1188,1373,500006,validacion_mnc
pergamino,2024-25,0,-60.729931,-33.641683,377,790,100003,validacion_mnc
pergamino,2024-25,0,-60.8,-33.87237,1233,530,600002,validacion_mnc
pergamino,2024-25,0,-60.468791,-34.018436,1775,1759,800008,validacion_mnc
pergamino,2024-25,0,-60.482266,-33.645995,393,1709,100008,validacion_mnc
pergamino,2024-25,0,-60.258585,-33.785323,910,2539,400012,validacion_mnc
pergamino,2024-25,0,-60.642615,-33.849733,1149,1114,500005,validacion_mnc
pergamino,2024-25,0,-60.69867,-34.044847,1873,906,900004,validacion_mnc
pergamino,2024-25,0,-60.760384,-33.60072,225,677,100003,validacion_mnc
pergamino,2024-25,0,-60.746909,-33.788018,920,727,400003,validacion_mnc
pergamino,2024-25,0,-60.621325,-33.6274,324,1193,100005,validacion_mnc
pergamino,2024-25,0,-60.206842,-33.70178,600,2731,300013,validacion_mnc
pergamino,2024-25,0,-60.864139,-33.843534,1126,292,500001,validacion_mnc
pergamino,2024-25,0,-60.497627,-34.056704,1917,1652,900008,validacion_mnc
pergamino,2024-25,0,-60.739633,-33.862668,1197,754,500003,validacion_mnc
pergamino,2024-25,0,-60.508137,-33.975317,1615,1613,800008,validacion_mnc
pergamino,2024-25,0,-60.180162,-33.698816,589,2830,200014,validacion_mnc
pergamino,2024-25,0,-60.875189,-33.844882,1131,251,500001,validacion_mnc
pergamino,2024-25,0,-60.732895,-33.722801,678,779,300003,validacion_mnc
pergamino,2024-25,0,-60.734243,-33.640335,372,774,100003,validacion_mnc
pergamino,2024-25,0,-60.787333,-33.875065,1243,577,600002,validacion_mnc
pergamino,2024-25,0,-60.266939,-33.789366,925,2508,400012,validacion_mnc
pergamino,2024-25,0,-60.861714,-33.837875,1105,301,500001,validacion_mnc
pergamino,2024-25,0,-60.474989,-34.006309,1730,1736,800008,validacion_mnc
pergamino,2024-25,0,-60.727506,-33.854584,1167,799,500003,validacion_mnc
pergamino,2024-25,0,-60.868182,-33.762686,826,277,400001,validacion_mnc
pergamino,2024-25,0,-60.487386,-33.999841,1706,1690,800008,validacion_mnc
pergamino,2024-25,0,-60.762809,-33.790713,930,668,400003,validacion_mnc
pergamino,2024-25,0,-60.613509,-33.668093,475,1222,200006,validacion_mnc
pergamino,2024-25,0,-60.687081,-33.715255,650,949,300004,validacion_mnc
pergamino,2024-25,0,-60.672259,-33.823322,1051,1004,500005,validacion_mnc
pergamino,2024-25,0,-60.656629,-33.753254,791,1062,300005,validacion_mnc
pergamino,2024-25,0,-60.581979,-33.859165,1184,1339,500006,validacion_mnc
pergamino,2024-25,0,-60.676302,-34.061016,1933,989,900004,validacion_mnc
pergamino,2024-25,0,-60.745831,-33.672675,492,731,200003,validacion_mnc
pergamino,2024-25,0,-60.744214,-33.66971,481,737,200003,validacion_mnc
pergamino,2024-25,0,-60.611623,-33.686958,545,1229,200006,validacion_mnc
pergamino,2024-25,0,-60.479301,-34.015741,1765,1720,800008,validacion_mnc
pergamino,2024-25,0,-60.74098,-33.607726,251,749,100003,validacion_mnc
pergamino,2024-25,0,-60.666061,-34.045116,1874,1027,900005,validacion_mnc
pergamino,2024-25,0,-60.387134,-33.751906,786,2062,300010,validacion_mnc
pergamino,2024-25,0,-60.637764,-34.041074,1859,1132,900005,validacion_mnc
pergamino,2024-25,0,-60.637225,-33.622549,306,1134,100005,validacion_mnc
pergamino,2024-25,0,-60.661479,-33.745169,761,1044,300005,validacion_mnc
pergamino,2024-25,0,-60.458011,-34.026252,1804,1799,900008,validacion_mnc
pergamino,2024-25,0,-60.695705,-34.039187,1852,917,900004,validacion_mnc
pergamino,2024-25,0,-60.769547,-33.59533,205,643,100003,validacion_mnc
pergamino,2024-25,0,-60.829914,-33.896355,1322,419,600002,validacion_mnc
pergamino,2024-25,0,-60.62914,-33.638988,367,1164,100005,validacion_mnc
pergamino,2024-25,0,-60.468791,-34.032989,1829,1759,900008,validacion_mnc
pergamino,2024-25,0,-60.760653,-33.785054,909,676,400003,validacion_mnc
pergamino,2024-25,0,-60.394141,-33.998494,1701,2036,800010,validacion_mnc
pergamino,2024-25,0,-60.425941,-33.930851,1450,1918,700009,validacion_mnc
pergamino,2024-25,0,-60.639381,-33.855662,1171,1126,500005,validacion_mnc
pergamino,2024-25,0,-60.527541,-33.777778,882,1541,400007,validacion_mnc
pergamino,2024-25,0,-60.318413,-33.996338,1693,2317,800011,validacion_mnc
pergamino,2024-25,0,-60.870068,-33.836797,1101,270,500001,validacion_mnc
pergamino,2024-25,0,-60.486038,-34.001728,1713,1695,800008,validacion_mnc
pergamino,2024-25,0,-60.499783,-34.059669,1928,1644,900008,validacion_mnc
pergamino,2024-25,0,-60.829105,-33.901476,1341,422,600002,validacion_mnc
pergamino,2024-25,0,-60.635877,-33.853775,1164,1139,500005,validacion_mnc
pergamino,2024-25,0,-60.615396,-33.689383,554,1215,200006,validacion_mnc
pergamino,2024-25,0,-60.460706,-33.759991,816,1789,400008,validacion_mnc
pergamino,2024-25,0,-60.765235,-33.796373,951,659,400003,validacion_mnc
pergamino,2024-25,0,-60.265053,-33.764033,831,2515,400012,validacion_mnc
pergamino,2024-25,0,-60.763348,-33.599372,220,666,100003,validacion_mnc
pergamino,2024-25,0,-60.756342,-33.65893,441,692,200003,validacion_mnc
pergamino,2024-25,0,-60.739633,-33.601528,228,754,100003,validacion_mnc
pergamino,2024-25,0,-60.571199,-33.680221,520,1379,200006,validacion_mnc
pergamino,2024-25,0,-60.567965,-33.860243,1188,1391,500006,validacion_mnc
pergamino,2024-25,0,-60.732087,-33.610152,260,782,100003,validacion_mnc
pergamino,2024-25,0,-60.884351,-33.830868,1079,217,500001,validacion_mnc
pergamino,2024-25,0,-60.301704,-33.949446,1519,2379,700011,validacion_mnc
pergamino,2024-25,0,-60.466365,-33.642491,380,1768,100008,validacion_mnc
pergamino,2024-25,0,-60.618899,-33.685341,539,1202,200006,validacion_mnc
pergamino,2024-25,1,-60.565809,-33.96292,1569,1399,700006,entrenamiento
pergamino,2024-25,1,-60.27206,-33.676717,507,2489,200012,entrenamiento
pergamino,2024-25,1,-60.471755,-33.731155,709,1748,300008,entrenamiento
pergamino,2024-25,1,-60.241068,-34.00038,1708,2604,800013,entrenamiento
pergamino,2024-25,1,-60.669834,-33.927078,1436,1013,700005,entrenamiento
pergamino,2024-25,1,-60.476067,-33.916298,1396,1732,600008,entrenamiento
pergamino,2024-25,1,-60.533739,-33.816854,1027,1518,500007,entrenamiento
pergamino,2024-25,1,-60.57605,-34.078264,1997,1361,900006,entrenamiento
pergamino,2024-25,1,-60.696244,-33.874796,1242,915,600004,entrenamiento
pergamino,2024-25,1,-60.835303,-33.86725,1214,399,600001,entrenamiento
pergamino,2024-25,1,-60.564731,-34.087157,2030,1403,1000007,entrenamiento
pergamino,2024-25,1,-60.434834,-33.831138,1080,1885,500009,entrenamiento
pergamino,2024-25,1,-60.421899,-33.702589,603,1933,300009,entrenamiento
pergamino,2024-25,1,-60.446962,-33.902554,1345,1840,600009,entrenamiento
pergamino,2024-25,1,-60.622403,-33.941091,1488,1189,700005,entrenamiento
pergamino,2024-25,1,-60.401956,-33.954297,1537,2007,700010,entrenamiento
pergamino,2024-25,1,-60.44804,-33.683993,534,1836,200009,entrenamiento
pergamino,2024-25,1,-60.331349,-33.719836,667,2269,300011,entrenamiento
pergamino,2024-25,1,-60.729931,-33.947559,1512,790,700003,entrenamiento
pergamino,2024-25,1,-60.451813,-33.819819,1038,1822,500009,entrenamiento
pergamino,2024-25,1,-60.460436,-33.944864,1502,1790,700008,entrenamiento
pergamino,2024-25,1,-60.292272,-33.741935,749,2414,300012,entrenamiento
pergamino,2024-25,1,-60.804581,-33.709595,629,513,300002,entrenamiento
pergamino,2024-25,1,-60.322186,-33.779664,889,2303,400011,entrenamiento
pergamino,2024-25,1,-60.698131,-33.758374,810,908,400004,entrenamiento
pergamino,2024-25,1,-60.67738,-33.670249,483,985,200004,entrenamiento
pergamino,2024-25,1,-60.418665,-33.629825,333,1945,100009,entrenamiento
pergamino,2024-25,1,-60.546944,-33.687227,546,1469,200007,entrenamiento
pergamino,2024-25,1,-60.444536,-33.868328,1218,1849,600009,entrenamiento
pergamino,2024-25,1,-60.464479,-33.881263,1266,1775,600008,entrenamiento
pergamino,2024-25,1,-60.812127,-33.935432,1467,485,700002,entrenamiento
pergamino,2024-25,1,-60.880848,-33.885306,1281,230,600001,entrenamiento
pergamino,2024-25,1,-60.804312,-33.624705,314,514,100002,entrenamiento
pergamino,2024-25,1,-60.678188,-33.779664,889,982,400004,entrenamiento
pergamino,2024-25,1,-60.502208,-34.122461,2161,1635,1000008,entrenamiento
pergamino,2024-25,1,-60.289307,-33.98448,1649,2425,800012,entrenamiento
pergamino,2024-25,1,-60.194984,-33.789096,924,2775,400013,entrenamiento
pergamino,2024-25,1,-60.693819,-33.61662,284,924,100004,entrenamiento
pergamino,2024-25,1,-60.608119,-34.060477,1931,1242,900006,entrenamiento
pergamino,2024-25,1,-60.681692,-33.786671,915,969,400004,entrenamiento
pergamino,2024-25,1,-60.294428,-33.682646,529,2406,200012,entrenamiento
pergamino,2024-25,1,-60.393602,-33.785054,909,2038,400010,entrenamiento
pergamino,2024-25,1,-60.55961,-34.070718,1969,1422,900007,entrenamiento
pergamino,2024-25,1,-60.471486,-33.940013,1484,1749,700008,entrenamiento
pergamino,2024-25,1,-60.828836,-33.626591,321,423,100002,entrenamiento
pergamino,2024-25,1,-60.399531,-33.771579,859,2016,400010,entrenamiento
pergamino,2024-25,1,-60.647735,-33.986905,1658,1095,800005,entrenamiento
pergamino,2024-25,1,-60.405729,-33.670788,485,1993,200009,entrenamiento
pergamino,2024-25,1,-60.176389,-33.719297,665,2844,300014,entrenamiento
pergamino,2024-25,1,-60.843927,-33.578891,144,367,1,entrenamiento
pergamino,2024-25,1,-60.299548,-33.720914,671,2387,300011,entrenamiento
pergamino,2024-25,1,-60.389829,-33.682915,530,2052,200010,entrenamiento
pergamino,2024-25,1,-60.303052,-33.88854,1293,2374,600011,entrenamiento
pergamino,2024-25,1,-60.697592,-33.84057,1115,910,500004,entrenamiento
pergamino,2024-25,1,-60.37312,-33.853506,1163,2114,500010,entrenamiento
pergamino,2024-25,1,-60.634799,-34.012507,1753,1143,800005,entrenamiento
pergamino,2024-25,1,-60.473103,-33.883689,1275,1743,600008,entrenamiento
pergamino,2024-25,1,-60.231905,-33.784245,906,2638,400013,entrenamiento
pergamino,2024-25,1,-60.467713,-33.83518,1095,1763,500008,entrenamiento
pergamino,2024-25,1,-60.676571,-33.964537,1575,988,700004,entrenamiento
pergamino,2024-25,1,-60.271251,-33.713907,645,2492,300012,entrenamiento
pergamino,2024-25,1,-60.786794,-33.683454,532,579,200002,entrenamiento
pergamino,2024-25,1,-60.377432,-33.673753,496,2098,200010,entrenamiento
pergamino,2024-25,1,-60.726967,-33.662973,456,801,200004,entrenamiento
pergamino,2024-25,1,-60.34671,-33.793947,942,2212,400011,entrenamiento
pergamino,2024-25,1,-60.657437,-33.931659,1453,1059,700005,entrenamiento
pergamino,2024-25,1,-60.249692,-34.000919,1710,2572,800012,entrenamiento
pergamino,2024-25,1,-60.724002,-33.692348,565,812,200004,entrenamiento
pergamino,2024-25,1,-60.749604,-33.863746,1201,717,600003,entrenamiento
pergamino,2024-25,1,-60.168574,-33.72334,680,2873,300014,entrenamiento
pergamino,2024-25,1,-60.434565,-34.055626,1913,1886,900009,entrenamiento
pergamino,2024-25,1,-60.552065,-34.086888,2029,1450,1000007,entrenamiento
pergamino,2024-25,1,-60.370156,-33.821705,1045,2125,500010,entrenamiento
pergamino,2024-25,1,-60.487925,-33.843804,1127,1688,500008,entrenamiento
pergamino,2024-25,1,-60.175581,-33.71795,660,2847,300014,entrenamiento
pergamino,2024-25,1,-60.424324,-33.694773,574,1924,200009,entrenamiento
pergamino,2024-25,1,-60.305477,-33.747594,770,2365,300011,entrenamiento
pergamino,2024-25,1,-60.479032,-33.969388,1593,1721,700008,entrenamiento
pergamino,2024-25,1,-60.314909,-33.811195,1006,2330,500011,entrenamiento
pergamino,2024-25,1,-60.753916,-33.871831,1231,701,600003,entrenamiento
pergamino,2024-25,1,-60.409771,-34.037031,1844,1978,900009,entrenamiento
pergamino,2024-25,1,-60.29335,-33.699894,593,2410,200012,entrenamiento
pergamino,2024-25,1,-60.43699,-33.64869,403,1877,200009,entrenamiento
pergamino,2024-25,1,-60.726428,-33.951602,1527,803,700004,entrenamiento
pergamino,2024-25,1,-60.51703,-34.065867,1951,1580,900007,entrenamiento
pergamino,2024-25,1,-60.470138,-33.732233,713,1754,300008,entrenamiento
pergamino,2024-25,1,-60.29874,-33.717411,658,2390,300011,entrenamiento
pergamino,2024-25,1,-60.60785,-33.975587,1616,1243,800006,entrenamiento
pergamino,2024-25,1,-60.560149,-34.070179,1967,1420,900007,entrenamiento
pergamino,2024-25,1,-60.703251,-33.69639,580,889,200004,entrenamiento
pergamino,2024-25,1,-60.707294,-33.929773,1446,874,700004,entrenamiento
pergamino,2024-25,1,-60.700287,-33.677256,509,900,200004,entrenamiento
pergamino,2024-25,1,-60.516222,-33.735467,725,1583,300007,entrenamiento
pergamino,2024-25,1,-60.173425,-33.721184,672,2855,300014,entrenamiento
pergamino,2024-25,1,-60.273677,-33.812812,1012,2483,500012,entrenamiento
pergamino,2024-25,1,-60.593567,-34.04835,1886,1296,900006,entrenamiento
pergamino,2024-25,1,-60.850395,-33.885845,1283,343,600001,entrenamiento
pergamino,2024-25,1,-60.625906,-34.093356,2053,1176,1000005,entrenamiento
pergamino,2024-25,1,-60.377971,-33.846499,1137,2096,500010,entrenamiento
pergamino,2024-25,1,-60.504634,-33.879377,1259,1626,600008,entrenamiento
pergamino,2024-25,1,-60.596801,-33.750828,782,1284,300006,entrenamiento
pergamino,2024-25,1,-60.281223,-33.686419,543,2455,200012,entrenamiento
pergamino,2024-25,1,-60.187708,-33.721184,672,2802,300014,entrenamiento
pergamino,2024-25,1,-60.367461,-33.861321,1192,2135,500010,entrenamiento
pergamino,2024-25,1,-60.492506,-33.907135,1362,1671,600008,entrenamiento
pergamino,2024-25,1,-60.258316,-33.844073,1128,2540,500012,entrenamiento
pergamino,2024-25,1,-60.752299,-33.875604,1245,707,600003,entrenamiento
pergamino,2024-25,1,-60.476067,-33.733311,717,1732,300008,entrenamiento
pergamino,2024-25,1,-60.548292,-33.665398,465,1464,200007,entrenamiento
pergamino,2024-25,1,-60.364496,-33.866441,1211,2146,600010,entrenamiento
pergamino,2024-25,1,-60.489003,-33.921957,1417,1684,700008,entrenamiento
pergamino,2024-25,1,-60.784908,-33.933815,1461,586,700002,entrenamiento
pergamino,2024-25,1,-60.252656,-33.933276,1459,2561,700012,entrenamiento
pergamino,2024-25,1,-60.451274,-34.002806,1717,1824,800009,entrenamiento
pergamino,2024-25,1,-60.665791,-33.665398,465,1028,200005,entrenamiento
pergamino,2024-25,1,-60.785447,-33.734658,722,584,300002,entrenamiento
pergamino,2024-25,1,-60.557724,-33.716333,654,1429,300007,entrenamiento
pergamino,2024-25,1,-60.550178,-33.745708,763,1457,300007,entrenamiento
pergamino,2024-25,1,-60.241876,-33.914681,1390,2601,600013,entrenamiento
pergamino,2024-25,1,-60.238912,-33.972892,1606,2612,800013,entrenamiento
pergamino,2024-25,1,-60.52781,-33.690461,558,1540,200007,entrenamiento
pergamino,2024-25,1,-60.411119,-33.706901,619,1973,300009,entrenamiento
pergamino,2024-25,1,-60.28796,-33.887731,1290,2430,600012,entrenamiento
pergamino,2024-25,1,-60.593567,-34.061825,1936,1296,900006,entrenamiento
pergamino,2024-25,1,-60.392524,-33.80823,995,2042,400010,entrenamiento
pergamino,2024-25,1,-60.441572,-33.672675,492,1860,200009,entrenamiento
pergamino,2024-25,1,-60.32515,-33.883419,1274,2292,600011,entrenamiento
pergamino,2024-25,1,-60.407885,-33.892313,1307,1985,600009,entrenamiento
pergamino,2024-25,1,-60.59734,-34.008734,1739,1282,800006,entrenamiento
pergamino,2024-25,1,-60.684925,-33.991756,1676,957,800004,entrenamiento
pergamino,2024-25,1,-60.257507,-33.735197,724,2543,300012,entrenamiento
pergamino,2024-25,1,-60.370964,-33.832754,1086,2122,500010,entrenamiento
pergamino,2024-25,1,-60.447501,-33.980976,1636,1838,800009,entrenamiento
pergamino,2024-25,1,-60.562305,-33.970197,1596,1412,700007,entrenamiento
pergamino,2024-25,1,-60.418395,-33.695312,576,1946,200009,entrenamiento
pergamino,2024-25,1,-60.249961,-33.853506,1163,2571,500012,entrenamiento
pergamino,2024-25,1,-60.665522,-33.946212,1507,1029,700005,entrenamiento
pergamino,2024-25,1,-60.413814,-33.640335,372,1963,100009,entrenamiento
pergamino,2024-25,1,-60.168304,-33.722801,678,2874,300014,entrenamiento
pergamino,2024-25,1,-60.430523,-33.865902,1209,1901,600009,entrenamiento
pergamino,2024-25,1,-60.33593,-33.782898,901,2252,400011,entrenamiento
pergamino,2024-25,1,-60.692741,-33.98421,1648,928,800004,entrenamiento
pergamino,2024-25,1,-60.692202,-33.665937,467,930,200004,entrenamiento
pergamino,2024-25,1,-60.544788,-34.11222,2123,1477,1000007,entrenamiento
pergamino,2024-25,1,-60.644771,-33.896086,1321,1106,600005,entrenamiento
pergamino,2024-25,1,-60.787603,-33.772388,862,576,400002,entrenamiento
pergamino,2024-25,1,-60.695436,-33.850002,1150,918,500004,entrenamiento
pergamino,2024-25,1,-60.697053,-33.798259,958,912,400004,entrenamiento
pergamino,2024-25,1,-60.359645,-33.908752,1368,2164,600010,entrenamiento
pergamino,2024-25,1,-60.266939,-33.668902,478,2508,200012,entrenamiento
pergamino,2024-25,1,-60.370964,-33.68588,541,2122,200010,entrenamiento
pergamino,2024-25,1,-60.425672,-33.674561,499,1919,200009,entrenamiento
pergamino,2024-25,1,-60.449118,-33.902284,1344,1832,600009,entrenamiento
pergamino,2024-25,1,-60.268826,-33.873987,1239,2501,600012,entrenamiento
pergamino,2024-25,1,-60.804851,-33.674831,500,512,200002,entrenamiento
pergamino,2024-25,1,-60.450196,-33.71768,659,1828,300009,entrenamiento
pergamino,2024-25,1,-60.449926,-33.821436,1044,1829,500009,entrenamiento
pergamino,2024-25,1,-60.625098,-34.095242,2060,1179,1000005,entrenamiento
pergamino,2024-25,1,-60.723463,-33.692887,567,814,200004,entrenamiento
pergamino,2024-25,1,-60.452352,-33.809847,1001,1820,500009,entrenamiento
pergamino,2024-25,1,-60.439416,-34.067754,1958,1868,900009,entrenamiento
pergamino,2024-25,1,-60.489003,-33.850002,1150,1684,500008,entrenamiento
pergamino,2024-25,1,-60.382283,-33.888809,1294,2080,600010,entrenamiento
pergamino,2024-25,1,-60.611623,-33.935162,1466,1229,700006,entrenamiento
pergamino,2024-25,1,-60.598957,-34.017358,1771,1276,800006,entrenamiento
pergamino,2024-25,1,-60.491428,-34.161538,2306,1675,1100008,entrenamiento
pergamino,2024-25,1,-60.841771,-33.898242,1329,375,600001,entrenamiento
pergamino,2024-25,1,-60.497088,-34.120036,2152,1654,1000008,entrenamiento
pergamino,2024-25,1,-60.491698,-34.121922,2159,1674,1000008,entrenamiento
pergamino,2024-25,1,-60.302513,-33.757565,807,2376,400011,entrenamiento
pergamino,2024-25,1,-60.237564,-33.779934,890,2617,400013,entrenamiento
pergamino,2024-25,1,-60.477954,-33.935162,1466,1725,700008,entrenamiento
pergamino,2024-25,1,-60.309519,-33.693695,570,2350,200011,entrenamiento
pergamino,2024-25,1,-60.30925,-33.714177,646,2351,300011,entrenamiento
pergamino,2024-25,1,-60.29874,-33.880186,1262,2390,600011,entrenamiento
pergamino,2024-25,1,-60.230019,-33.659469,443,2645,200013,entrenamiento
pergamino,2024-25,1,-60.61297,-33.767537,844,1224,400006,entrenamiento
pergamino,2024-25,1,-60.573355,-34.030025,1818,1371,900006,entrenamiento
pergamino,2024-25,1,-60.48011,-33.947829,1513,1717,700008,entrenamiento
pergamino,2024-25,1,-60.620516,-33.784245,906,1196,400005,entrenamiento
pergamino,2024-25,1,-60.544519,-33.676987,508,1478,200007,entrenamiento
pergamino,2024-25,1,-60.504634,-33.734389,721,1626,300008,entrenamiento
pergamino,2024-25,1,-60.59734,-33.800954,968,1282,400006,entrenamiento
pergamino,2024-25,1,-60.426211,-33.636832,359,1917,100009,entrenamiento
pergamino,2024-25,1,-60.321916,-33.732233,713,2304,300011,entrenamiento
pergamino,2024-25,1,-60.525654,-33.740318,743,1548,300007,entrenamiento
pergamino,2024-25,1,-60.82129,-33.595869,207,451,100002,entrenamiento
pergamino,2024-25,1,-60.263975,-33.813081,1013,2519,500012,entrenamiento
pergamino,2024-25,1,-60.428636,-34.04296,1866,1908,900009,entrenamiento
pergamino,2024-25,1,-60.683308,-33.648151,401,963,200004,entrenamiento
pergamino,2024-25,1,-60.829914,-33.751637,785,419,300002,entrenamiento
pergamino,2024-25,1,-60.443189,-34.093895,2055,1854,1000009,entrenamiento
pergamino,2024-25,1,-60.670642,-33.954027,1536,1010,700005,entrenamiento
pergamino,2024-25,1,-60.441033,-33.980168,1633,1862,800009,entrenamiento
pergamino,2024-25,1,-60.331888,-33.826017,1061,2267,500011,entrenamiento
pergamino,2024-25,1,-60.276372,-33.87803,1254,2473,600012,entrenamiento
pergamino,2024-25,1,-60.494932,-33.691809,563,1662,200008,entrenamiento
pergamino,2024-25,1,-60.67738,-33.662164,453,985,200004,entrenamiento
pergamino,2024-25,1,-60.430792,-33.914411,1389,1900,600009,entrenamiento
pergamino,2024-25,1,-60.526193,-33.854853,1168,1546,500007,entrenamiento
pergamino,2024-25,1,-60.410041,-33.660008,445,1977,200009,entrenamiento
pergamino,2024-25,1,-60.257507,-33.893121,1310,2543,600012,entrenamiento
pergamino,2024-25,1,-60.722924,-33.814429,1018,816,500004,entrenamiento
pergamino,2024-25,1,-60.686003,-33.854314,1166,953,500004,entrenamiento
pergamino,2024-25,1,-60.424863,-33.735736,726,1922,300009,entrenamiento
pergamino,2024-25,1,-60.484421,-33.868058,1217,1701,600008,entrenamiento
pergamino,2024-25,1,-60.47445,-33.737353,732,1738,300008,entrenamiento
pergamino,2024-25,1,-60.533739,-33.814698,1019,1518,500007,entrenamiento
pergamino,2024-25,1,-60.85848,-33.577004,137,313,1,entrenamiento
pergamino,2024-25,1,-60.287151,-33.979899,1632,2433,800012,entrenamiento
pergamino,2024-25,1,-60.453969,-33.756218,802,1814,400009,entrenamiento
pergamino,2024-25,1,-60.601921,-34.036223,1841,1265,900006,entrenamiento
pergamino,2024-25,1,-60.335121,-33.737623,733,2255,300011,entrenamiento
pergamino,2024-25,1,-60.598687,-33.978282,1626,1277,800006,entrenamiento
pergamino,2024-25,1,-60.38929,-33.909291,1370,2054,600010,entrenamiento
pergamino,2024-25,1,-60.569851,-33.783976,905,1384,400006,entrenamiento
pergamino,2024-25,1,-60.680344,-33.780203,891,974,400004,entrenamiento
pergamino,2024-25,1,-60.421899,-33.979629,1631,1933,800009,entrenamiento
pergamino,2024-25,1,-60.402765,-33.691809,563,2004,200010,entrenamiento
pergamino,2024-25,1,-60.570929,-33.757835,808,1380,400006,entrenamiento
pergamino,2024-25,1,-60.570929,-34.018706,1776,1380,800006,entrenamiento
pergamino,2024-25,1,-60.685464,-33.622279,305,955,100004,entrenamiento
pergamino,2024-25,1,-60.67711,-33.663512,458,986,200004,entrenamiento
pergamino,2024-25,1,-60.556107,-34.083384,2016,1435,1000007,entrenamiento
pergamino,2024-25,1,-60.194984,-33.78721,917,2775,400013,entrenamiento
pergamino,2024-25,1,-60.536164,-33.93624,1470,1509,700007,entrenamiento
pergamino,2024-25,1,-60.637494,-34.00038,1708,1133,800005,entrenamiento
pergamino,2024-25,1,-60.371503,-33.955913,1543,2120,700010,entrenamiento
pergamino,2024-25,1,-60.636955,-33.799876,964,1135,400005,entrenamiento
pergamino,2024-25,1,-60.709719,-33.646534,395,865,100004,entrenamiento
pergamino,2024-25,1,-60.290924,-33.900937,1339,2419,600012,entrenamiento
pergamino,2024-25,1,-60.402226,-33.825748,1060,2006,500010,entrenamiento
pergamino,2024-25,1,-60.32542,-33.756218,802,2291,400011,entrenamiento
pergamino,2024-25,1,-60.700556,-33.933276,1459,899,700004,entrenamiento
pergamino,2024-25,1,-60.459628,-34.114915,2133,1793,1000008,entrenamiento
pergamino,2024-25,1,-60.809432,-33.741665,748,495,300002,entrenamiento
pergamino,2024-25,1,-60.663366,-33.674561,499,1037,200005,entrenamiento
pergamino,2024-25,1,-60.687081,-33.617967,289,949,100004,entrenamiento
pergamino,2024-25,1,-60.694088,-33.806075,987,923,400004,entrenamiento
pergamino,2024-25,1,-60.329732,-33.774005,868,2275,400011,entrenamiento
pergamino,2024-25,1,-60.497896,-33.938666,1479,1651,700008,entrenamiento
pergamino,2024-25,1,-60.753108,-33.873718,1238,704,600003,entrenamiento
pergamino,2024-25,1,-60.712414,-33.802571,974,855,400004,entrenamiento
pergamino,2024-25,1,-60.441572,-34.057243,1919,1860,900009,entrenamiento
pergamino,2024-25,1,-60.851743,-33.711212,635,338,300001,entrenamiento
pergamino,2024-25,1,-60.271521,-33.678604,514,2491,200012,entrenamiento
pergamino,2024-25,1,-60.879231,-33.740857,745,236,300001,entrenamiento
pergamino,2024-25,1,-60.871685,-33.565685,95,264,1,entrenamiento
pergamino,2024-25,1,-60.689237,-34.003075,1718,941,800004,entrenamiento
pergamino,2024-25,1,-60.322455,-33.729808,704,2302,300011,entrenamiento
pergamino,2024-25,1,-60.841771,-33.71795,660,375,300001,entrenamiento
pergamino,2024-25,1,-60.245649,-33.844343,1129,2587,500012,entrenamiento
pergamino,2024-25,1,-60.790028,-33.741935,749,567,300002,entrenamiento
pergamino,2024-25,1,-60.536164,-33.853506,1163,1509,500007,entrenamiento
pergamino,2024-25,1,-60.70406,-33.991756,1676,886,800004,entrenamiento
pergamino,2024-25,1,-60.467982,-33.881533,1267,1762,600008,entrenamiento
pergamino,2024-25,1,-60.29335,-33.942978,1495,2410,700012,entrenamiento
pergamino,2024-25,1,-60.67711,-33.816854,1027,986,500004,entrenamiento
pergamino,2024-25,1,-60.347249,-33.843265,1125,2210,500011,entrenamiento
pergamino,2024-25,1,-60.502478,-33.700163,594,1634,200008,entrenamiento
pergamino,2024-25,1,-60.858749,-33.606649,247,312,100001,entrenamiento
pergamino,2024-25,1,-60.303591,-33.757565,807,2372,400011,entrenamiento
